patch_id,s1_name,split,tile,row,col,labels
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_09_51,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_9_51,train,T35ULA,9,51,"Arable land|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_09_52,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_9_52,train,T35ULA,9,52,"Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_09_53,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_9_53,train,T35ULA,9,53,"Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Urban fabric"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_09_54,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_9_54,train,T35ULA,9,54,"Complex cultivation patterns|Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Urban fabric"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_09_55,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_9_55,train,T35ULA,9,55,"Complex cultivation patterns|Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Urban fabric"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_09_56,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_9_56,train,T35ULA,9,56,"Complex cultivation patterns|Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Pastures|Urban fabric"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_09_57,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_9_57,train,T35ULA,9,57,"Broad-leaved forest|Complex cultivation patterns|Inland waters|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Pastures|Urban fabric"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_09_58,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_9_58,train,T35ULA,9,58,"Broad-leaved forest|Inland waters|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Urban fabric"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_09_59,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_9_59,train,T35ULA,9,59,Broad-leaved forest|Complex cultivation patterns|Coniferous forest|Inland waters|Mixed forest|Urban fabric
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_09_60,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_9_60,train,T35ULA,9,60,"Complex cultivation patterns|Coniferous forest|Industrial or commercial units|Inland waters|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_09_61,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_9_61,train,T35ULA,9,61,"Complex cultivation patterns|Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_09_62,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_9_62,train,T35ULA,9,62,"Complex cultivation patterns|Coniferous forest|Mixed forest|Transitional woodland, shrub|Urban fabric"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_09_63,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_9_63,train,T35ULA,9,63,Complex cultivation patterns|Mixed forest|Pastures|Urban fabric
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_09_64,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_9_64,train,T35ULA,9,64,"Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Pastures|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_09_65,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_9_65,train,T35ULA,9,65,"Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_09_66,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_9_66,train,T35ULA,9,66,"Complex cultivation patterns|Mixed forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_09_67,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_9_67,train,T35ULA,9,67,"Broad-leaved forest|Complex cultivation patterns|Inland waters|Mixed forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_09_68,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_9_68,train,T35ULA,9,68,"Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_09_69,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_9_69,train,T35ULA,9,69,"Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_09_70,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_9_70,train,T35ULA,9,70,"Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_09_71,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_9_71,train,T35ULA,9,71,Arable land|Broad-leaved forest|Complex cultivation patterns
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_09_72,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_9_72,train,T35ULA,9,72,Arable land|Broad-leaved forest|Complex cultivation patterns|Coniferous forest|Mixed forest
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_09_73,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_9_73,train,T35ULA,9,73,"Complex cultivation patterns|Coniferous forest|Mixed forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_09_74,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_9_74,train,T35ULA,9,74,"Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_09_75,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_9_75,train,T35ULA,9,75,"Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_09_76,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_9_76,train,T35ULA,9,76,"Coniferous forest|Inland wetlands|Mixed forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_09_77,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_9_77,train,T35ULA,9,77,"Coniferous forest|Inland wetlands|Mixed forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_09_78,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_9_78,train,T35ULA,9,78,"Coniferous forest|Inland waters|Mixed forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_09_79,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_9_79,train,T35ULA,9,79,Arable land|Complex cultivation patterns|Coniferous forest|Mixed forest
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_09_80,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_9_80,train,T35ULA,9,80,Arable land|Coniferous forest
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_09_81,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_9_81,train,T35ULA,9,81,"Arable land|Complex cultivation patterns|Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_09_82,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_9_82,train,T35ULA,9,82,"Complex cultivation patterns|Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_09_83,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_9_83,train,T35ULA,9,83,Complex cultivation patterns|Coniferous forest|Urban fabric
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_09_84,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_9_84,train,T35ULA,9,84,Arable land|Complex cultivation patterns|Coniferous forest|Urban fabric
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_09_85,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_9_85,train,T35ULA,9,85,Arable land|Complex cultivation patterns|Coniferous forest
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_09_86,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_9_86,train,T35ULA,9,86,Arable land|Complex cultivation patterns|Coniferous forest|Pastures
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_09_87,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_9_87,train,T35ULA,9,87,Broad-leaved forest|Complex cultivation patterns|Coniferous forest|Inland waters|Pastures
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_09_88,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_9_88,train,T35ULA,9,88,"Complex cultivation patterns|Coniferous forest|Inland waters|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_09_89,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_9_89,train,T35ULA,9,89,"Complex cultivation patterns|Coniferous forest|Mixed forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_09_90,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_9_90,train,T35ULA,9,90,"Complex cultivation patterns|Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Pastures"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_10_00,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_10_0,train,T35ULA,10,0,Complex cultivation patterns|Coniferous forest|Mixed forest
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_10_01,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_10_1,train,T35ULA,10,1,"Complex cultivation patterns|Coniferous forest|Inland waters|Mixed forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_10_02,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_10_2,train,T35ULA,10,2,Complex cultivation patterns|Coniferous forest|Inland waters|Mixed forest|Pastures|Urban fabric
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_10_03,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_10_3,train,T35ULA,10,3,Coniferous forest|Mixed forest|Pastures|Urban fabric
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_10_05,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_10_5,train,T35ULA,10,5,"Mixed forest|Pastures|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_10_06,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_10_6,train,T35ULA,10,6,Complex cultivation patterns|Coniferous forest|Mixed forest|Pastures
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_10_07,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_10_7,train,T35ULA,10,7,"Complex cultivation patterns|Coniferous forest|Industrial or commercial units|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Pastures|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_10_09,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_10_9,train,T35ULA,10,9,Broad-leaved forest|Industrial or commercial units|Inland waters|Urban fabric
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_10_11,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_10_11,train,T35ULA,10,11,Broad-leaved forest|Complex cultivation patterns|Inland waters|Mixed forest|Pastures|Urban fabric
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_10_12,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_10_12,train,T35ULA,10,12,Arable land|Complex cultivation patterns|Pastures|Urban fabric
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_10_13,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_10_13,train,T35ULA,10,13,"Complex cultivation patterns|Coniferous forest|Mixed forest|Transitional woodland, shrub|Urban fabric"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_10_14,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_10_14,train,T35ULA,10,14,"Complex cultivation patterns|Coniferous forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_10_15,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_10_15,train,T35ULA,10,15,"Complex cultivation patterns|Coniferous forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_10_16,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_10_16,train,T35ULA,10,16,"Complex cultivation patterns|Coniferous forest|Mixed forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_10_17,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_10_17,train,T35ULA,10,17,Coniferous forest|Mixed forest
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_10_18,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_10_18,train,T35ULA,10,18,"Coniferous forest|Mixed forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_10_19,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_10_19,train,T35ULA,10,19,"Coniferous forest|Mixed forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_10_20,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_10_20,train,T35ULA,10,20,"Arable land|Complex cultivation patterns|Coniferous forest|Mixed forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_10_21,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_10_21,train,T35ULA,10,21,Arable land|Broad-leaved forest|Complex cultivation patterns
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_10_22,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_10_22,train,T35ULA,10,22,Arable land|Broad-leaved forest|Complex cultivation patterns
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_10_23,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_10_23,train,T35ULA,10,23,"Arable land|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_10_24,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_10_24,train,T35ULA,10,24,Arable land|Complex cultivation patterns|Permanent crops
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_10_25,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_10_25,train,T35ULA,10,25,Arable land|Broad-leaved forest|Complex cultivation patterns|Permanent crops
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_10_26,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_10_26,train,T35ULA,10,26,"Arable land|Broad-leaved forest|Complex cultivation patterns|Inland waters|Land principally occupied by agriculture, with significant areas of natural vegetation|Permanent crops"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_10_27,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_10_27,train,T35ULA,10,27,"Arable land|Broad-leaved forest|Complex cultivation patterns|Inland waters|Land principally occupied by agriculture, with significant areas of natural vegetation"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_10_28,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_10_28,train,T35ULA,10,28,"Arable land|Broad-leaved forest|Complex cultivation patterns|Inland waters|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_10_29,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_10_29,train,T35ULA,10,29,"Arable land|Complex cultivation patterns|Inland waters|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_10_30,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_10_30,train,T35ULA,10,30,"Arable land|Complex cultivation patterns|Inland waters|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_10_31,S1B_IW_GRDH_1SDV_20170807T044243_35ULA_10_31,train,T35ULA,10,31,"Arable land|Complex cultivation patterns|Coniferous forest|Mixed forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_10_32,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_10_32,train,T35ULA,10,32,"Arable land|Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_10_33,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_10_33,train,T35ULA,10,33,"Arable land|Coniferous forest|Inland waters|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_10_34,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_10_34,train,T35ULA,10,34,"Arable land|Complex cultivation patterns|Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Pastures|Transitional woodland, shrub"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_10_35,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_10_35,train,T35ULA,10,35,Arable land|Complex cultivation patterns|Industrial or commercial units|Mixed forest|Pastures
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_10_36,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_10_36,train,T35ULA,10,36,"Arable land|Complex cultivation patterns|Industrial or commercial units|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_10_37,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_10_37,train,T35ULA,10,37,"Arable land|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_10_38,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_10_38,train,T35ULA,10,38,"Arable land|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_10_39,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_10_39,train,T35ULA,10,39,"Arable land|Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Pastures"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_10_40,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_10_40,train,T35ULA,10,40,Arable land|Broad-leaved forest|Complex cultivation patterns|Pastures
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_10_41,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_10_41,train,T35ULA,10,41,"Arable land|Complex cultivation patterns|Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland, shrub|Urban fabric"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_10_42,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_10_42,train,T35ULA,10,42,"Complex cultivation patterns|Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_10_43,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_10_43,train,T35ULA,10,43,"Coniferous forest|Inland waters|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Pastures"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_10_44,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_10_44,train,T35ULA,10,44,"Broad-leaved forest|Complex cultivation patterns|Inland waters|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_10_45,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_10_45,train,T35ULA,10,45,Broad-leaved forest|Complex cultivation patterns|Inland waters|Mixed forest|Urban fabric
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_10_46,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_10_46,train,T35ULA,10,46,Broad-leaved forest|Complex cultivation patterns|Inland waters|Urban fabric
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_10_47,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_10_47,train,T35ULA,10,47,"Arable land|Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation"
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_10_48,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_10_48,train,T35ULA,10,48,"Arable land|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Pastures"
